Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1977-04-06 00:00:00-05:00,0.34637112288239463,0.3508117198944092,0.34637112288239463,0.3508117198944092,427386,0.0,0.0
1977-04-07 00:00:00-05:00,0.3508117198944092,0.3508117198944092,0.3419301945289065,0.3508117198944092,354036,0.0,0.0
1977-04-11 00:00:00-05:00,0.33748966591970087,0.33748966591970087,0.33304908871650696,0.33304908871650696,139854,0.0,0.0
1977-04-12 00:00:00-05:00,0.33304908871650696,0.3419302638317411,0.33304908871650696,0.33304908871650696,39120,0.0,0.0
1977-04-13 00:00:00-05:00,0.33304914618975023,0.34193032283758107,0.3286085475114099,0.3374897241592407,169194,0.0,0.0
1977-04-14 00:00:00-05:00,0.3374897241592407,0.34193032283758107,0.3286085475114099,0.3374897241592407,87042,0.0,0.0
1977-04-15 00:00:00-05:00,0.337489597516892,0.3508117198944092,0.3330490212137196,0.3508117198944092,323718,0.0,0.0
1977-04-18 00:00:00-05:00,0.3508119504080523,0.35525255033792313,0.3374898192767484,0.34193041920661926,449880,0.0,0.0
1977-04-19 00:00:00-05:00,0.3374897241592407,0.3374897241592407,0.3286085475114099,0.3374897241592407,253302,0.0,0.0
1977-04-20 00:00:00-05:00,0.33304908871650696,0.33304908871650696,0.32860849080446675,0.33304908871650696,60636,0.0,0.0
1977-04-21 00:00:00-05:00,0.33304914618975023,0.3374897241592407,0.33304914618975023,0.3374897241592407,604404,0.0,0.0
1977-04-22 00:00:00-05:00,0.3374897498057928,0.3374897498057928,0.32860857248306274,0.32860857248306274,163326,0.0,0.0
1977-04-25 00:00:00-04:00,0.3286083786984134,0.3286083786984134,0.3197268545627594,0.3197268545627594,103668,0.0,0.0
1977-04-26 00:00:00-04:00,0.3197268691806199,0.32416781783103943,0.3197268691806199,0.32416781783103943,147678,0.0,0.0
1977-04-27 00:00:00-04:00,0.32416781783103943,0.32860839372233575,0.32416781783103943,0.32416781783103943,105624,0.0,0.0
1977-04-28 00:00:00-04:00,0.32416780301013953,0.3286083786984134,0.3197268545627594,0.3197268545627594,114426,0.0,0.0
1977-04-29 00:00:00-04:00,0.3197268691806199,0.32416781783103943,0.3197268691806199,0.32416781783103943,93888,0.0,0.0
1977-05-02 00:00:00-04:00,0.32416799417612346,0.32860857248306274,0.3197270431098581,0.32860857248306274,129096,0.0,0.0
1977-05-03 00:00:00-04:00,0.3286083786984134,0.3286083786984134,0.3152862788744855,0.3197268545627594,161370,0.0,0.0
1977-05-04 00:00:00-04:00,0.3197271089244294,0.34193041920661926,0.3197271089244294,0.34193041920661926,265038,0.0,0.0
1977-05-05 00:00:00-04:00,0.34193039765347677,0.36413368582725525,0.34193039765347677,0.36413368582725525,2446956,0.0,0.0
1977-05-06 00:00:00-04:00,0.36857428795235514,0.3996591483941879,0.3641336882725712,0.3907776176929474,2669940,0.0,0.0
1977-05-09 00:00:00-04:00,0.39077744869998904,0.40854012966156006,0.3863368509405558,0.40854012966156006,869442,0.0,0.0
1977-05-10 00:00:00-04:00,0.40854012966156006,0.421862254281389,0.3996589755603848,0.40854012966156006,1774092,0.0,0.0
1977-05-11 00:00:00-04:00,0.4129806968116873,0.4440655000891437,0.4129806968116873,0.42630282044410706,2350134,0.0,0.0
1977-05-12 00:00:00-04:00,0.4307434119701818,0.44406553670096943,0.4307434119701818,0.4396246075630188,1352574,0.0,0.0
1977-05-13 00:00:00-04:00,0.43962456113477794,0.43962456113477794,0.3996589366815858,0.43074336647987366,699270,0.0,0.0
1977-05-16 00:00:00-04:00,0.43074337645672395,0.43962457131733385,0.4218622230138021,0.42630282044410706,563328,0.0,0.0
1977-05-17 00:00:00-04:00,0.4174214837600127,0.4174214837600127,0.4040996854207248,0.4129808843135834,403914,0.0,0.0
1977-05-18 00:00:00-04:00,0.41298088431358343,0.4218624145480973,0.41298088431358343,0.4129808843135834,309048,0.0,0.0
1977-05-19 00:00:00-04:00,0.41742146304987965,0.42186239361763,0.41742146304987965,0.42186239361763,317850,0.0,0.0
1977-05-20 00:00:00-04:00,0.42186214973348374,0.42186214973348374,0.41298062507415007,0.41742122173309326,207336,0.0,0.0
1977-05-23 00:00:00-04:00,0.41742132518042646,0.41742132518042646,0.40854012966156006,0.40854012966156006,173106,0.0,0.0
1977-05-24 00:00:00-04:00,0.4040994644165039,0.4040994644165039,0.3996589088163458,0.4040994644165039,314916,0.0,0.0
1977-05-25 00:00:00-04:00,0.40409950422061597,0.41298069913110524,0.3907774219310637,0.3996589481830597,396090,0.0,0.0
1977-05-26 00:00:00-04:00,0.3996588193572238,0.40409937396341383,0.39521822333335876,0.39521822333335876,364794,0.0,0.0
1977-05-27 00:00:00-04:00,0.395218548714404,0.3996591483941879,0.3907776176929474,0.3907776176929474,404892,0.0,0.0
1977-05-31 00:00:00-04:00,0.390777383439187,0.4040994644165039,0.390777383439187,0.4040994644165039,180930,0.0,0.0
1977-06-01 00:00:00-04:00,0.40409953190212683,0.41298072742099323,0.40409953190212683,0.40854012966156006,273840,0.0,0.0
1977-06-02 00:00:00-04:00,0.4085400614343463,0.4129806584521887,0.4040994644165039,0.4040994644165039,142788,0.0,0.0
1977-06-03 00:00:00-04:00,0.4040996653715453,0.43518414987825954,0.4040996653715453,0.42186239361763,807828,0.0,0.0
1977-06-06 00:00:00-04:00,0.42186239361763,0.43518414987825954,0.41742146304987965,0.42186239361763,347190,0.0,0.0
1977-06-07 00:00:00-04:00,0.42186215610271316,0.4884716868400574,0.42186215610271316,0.4884716868400574,2653314,0.0,0.0
1977-06-08 00:00:00-04:00,0.4884718738122181,0.49291280357950995,0.46626892310135193,0.47515007853507996,1858200,0.0,0.0
1977-06-09 00:00:00-04:00,0.4751500519942255,0.4751500519942255,0.46182792611965334,0.4662688970565796,601470,0.0,0.0
1977-06-10 00:00:00-04:00,0.4662689657099133,0.4840313196182251,0.4662689657099133,0.4840313196182251,545724,0.0,0.0
1977-06-13 00:00:00-04:00,0.4795906769607927,0.4795906769607927,0.46626892310135193,0.47515007853507996,468462,0.0,0.0
1977-06-14 00:00:00-04:00,0.4751501013357917,0.4751501013357917,0.46626894547588954,0.47070950269699097,559416,0.0,0.0
1977-06-15 00:00:00-04:00,0.4707095562697802,0.5106752384914904,0.46626899854328635,0.5017940402030945,2104656,0.0,0.0
1977-06-16 00:00:00-04:00,0.5017937601292933,0.5195564781335412,0.49735320488127427,0.5106749534606934,1022988,0.0,0.0
1977-06-17 00:00:00-04:00,0.5151158038761207,0.5417596697807312,0.5151158038761207,0.5417596697807312,1813212,0.0,0.0
1977-06-20 00:00:00-04:00,0.5417601579031784,0.5506413578987122,0.5284380679858937,0.5506413578987122,1679226,0.0,0.0
1977-06-21 00:00:00-04:00,0.5506411118532761,0.5506411118532761,0.5373193592303062,0.5462005138397217,1622502,0.0,0.0
1977-06-22 00:00:00-04:00,0.5462005184675576,0.5684038400650024,0.537319363782894,0.5684038400650024,1875804,0.0,0.0
1977-06-23 00:00:00-04:00,0.5684035320461797,0.5684035320461797,0.5550814137703705,0.5639629364013672,533010,0.0,0.0
1977-06-24 00:00:00-04:00,0.5639629364013672,0.5684035320461797,0.5550814137703705,0.5639629364013672,469440,0.0,0.0
1977-06-27 00:00:00-04:00,0.5639633804531157,0.5639633804531157,0.5506412516877698,0.5595224499702454,433254,0.0,0.0
1977-06-28 00:00:00-04:00,0.559522381424904,0.559522381424904,0.5239973027231396,0.5328784584999084,2005878,0.0,0.0
1977-06-29 00:00:00-04:00,0.5328781464457042,0.5417596697807312,0.5151158038761207,0.5417596697807312,818586,0.0,0.0
1977-06-30 00:00:00-04:00,0.5462007579009454,0.555081957896479,0.5462007579009454,0.5506413578987122,812718,0.0,0.0
1977-07-01 00:00:00-04:00,0.5462005168214417,0.5462005168214417,0.5373193621635437,0.5373193621635437,303180,0.0,0.0
1977-07-05 00:00:00-04:00,0.5373194298564333,0.5373194298564333,0.5284379013203736,0.5328784584999084,272862,0.0,0.0
1977-07-06 00:00:00-04:00,0.5284377687841117,0.5284377687841117,0.5062344500251136,0.5151159763336182,1330080,0.0,0.0
1977-07-07 00:00:00-04:00,0.5151159923709432,0.5239971876144409,0.5151159923709432,0.5239971876144409,682644,0.0,0.0
1977-07-08 00:00:00-04:00,0.5239971955657206,0.5284377932548523,0.5239971955657206,0.5284377932548523,374574,0.0,0.0
1977-07-11 00:00:00-04:00,0.5284379013203736,0.5373194298564333,0.5239973027231396,0.5328784584999084,330564,0.0,0.0
1977-07-12 00:00:00-04:00,0.5328788303527312,0.5772854685783386,0.5328788303527312,0.5772854685783386,1313454,0.0,0.0
1977-07-13 00:00:00-04:00,0.586166808001756,0.6261324998730327,0.586166808001756,0.608369767665863,3144270,0.0,0.0
1977-07-15 00:00:00-04:00,0.6128105335426746,0.6616577439819162,0.6128105335426746,0.6572171449661255,2271894,0.0,0.0
1977-07-18 00:00:00-04:00,0.6572170331370487,0.6794199830203461,0.6305728223104191,0.6616576313972473,1420056,0.0,0.0
1977-07-19 00:00:00-04:00,0.6616576509819386,0.6616576509819386,0.6216916441917419,0.6216916441917419,902694,0.0,0.0
1977-07-20 00:00:00-04:00,0.6216914567904706,0.6216914567904706,0.5950475845482327,0.6172508597373962,978000,0.0,0.0
1977-07-21 00:00:00-04:00,0.6128102192922269,0.6128102192922269,0.5906069456752411,0.5994881391525269,407826,0.0,0.0
1977-07-22 00:00:00-04:00,0.6128104614976368,0.6305728554725647,0.6128104614976368,0.6305728554725647,552570,0.0,0.0
1977-07-25 00:00:00-04:00,0.6305723441611244,0.6394538652884242,0.5950472950935364,0.5950472950935364,532032,0.0,0.0
1977-07-26 00:00:00-04:00,0.5950476919637406,0.6128103733062744,0.5950476919637406,0.6128103733062744,432276,0.0,0.0
1977-07-27 00:00:00-04:00,0.6128102192922269,0.6172508160308697,0.595047542413884,0.5994881391525269,1061130,0.0,0.0
1977-07-28 00:00:00-04:00,0.599488307434759,0.60836946198739,0.5906071114644347,0.6039288640022278,689490,0.0,0.0
1977-07-29 00:00:00-04:00,0.6039288640022278,0.6128103913140983,0.5906071114644347,0.6039288640022278,457704,0.0,0.0
1977-08-01 00:00:00-04:00,0.6039288640022278,0.6128103913140983,0.599488307434759,0.6039288640022278,222006,0.0,0.0
1977-08-02 00:00:00-04:00,0.6039291674494989,0.608369767665863,0.5994886086508487,0.608369767665863,244500,0.0,0.0
1977-08-03 00:00:00-04:00,0.6039288640022278,0.6039288640022278,0.5950477094495968,0.6039288640022278,215160,0.0,0.0
1977-08-04 00:00:00-04:00,0.6039286337342562,0.6438946216277464,0.6039286337342562,0.6394540667533875,1066998,0.0,0.0
1977-08-05 00:00:00-04:00,0.6394540667533875,0.6483352179197828,0.6305725428278947,0.6394540667533875,341322,0.0,0.0
1977-08-08 00:00:00-04:00,0.6394547175756461,0.6394547175756461,0.630573184610734,0.6350141167640686,248412,0.0,0.0
1977-08-09 00:00:00-04:00,0.6350136571595842,0.6394542547571859,0.6261321306228638,0.6261321306228638,495846,0.0,0.0
1977-08-10 00:00:00-04:00,0.6261325837991565,0.6394547175756461,0.6261325837991565,0.6350141167640686,170172,0.0,0.0
1977-08-11 00:00:00-04:00,0.6350137853078809,0.6438949408776468,0.6305728554725647,0.6305728554725647,501714,0.0,0.0
1977-08-12 00:00:00-04:00,0.6305727282204654,0.6350136571595842,0.6216915330252621,0.6261321306228638,149634,0.0,0.0
1977-08-15 00:00:00-04:00,0.6261322425833798,0.6261322425833798,0.6083695176752518,0.6216916441917419,327630,0.0,0.0
1977-08-16 00:00:00-04:00,0.6172509843048798,0.6172509843048798,0.5906071066856384,0.5906071066856384,325674,0.0,0.0
1977-08-17 00:00:00-04:00,0.5906069456752411,0.6128102192922269,0.5861663489365982,0.5994881391525269,272862,0.0,0.0
1977-08-18 00:00:00-04:00,0.599488307434759,0.60836946198739,0.599488307434759,0.6039288640022278,195600,0.0,0.0
1977-08-19 00:00:00-04:00,0.6039288640022278,0.60836946198739,0.5950477094495968,0.6039288640022278,104646,0.0,0.0
1977-08-22 00:00:00-04:00,0.6039288640022278,0.6039288640022278,0.599488307434759,0.6039288640022278,136920,0.0,0.0
1977-08-23 00:00:00-04:00,0.6039288640022278,0.6216915872844226,0.6039288640022278,0.6039288640022278,372618,0.0,0.0
1977-08-24 00:00:00-04:00,0.6039287372366967,0.6216914567904706,0.599488181601307,0.6172508597373962,567240,0.0,0.0
1977-08-25 00:00:00-04:00,0.6172509354276605,0.6438948109370979,0.6172509354276605,0.6261321306228638,1018098,0.0,0.0
1977-08-26 00:00:00-04:00,0.6216915872844226,0.6216915872844226,0.6039288640022278,0.6039288640022278,345234,0.0,0.0
1977-08-29 00:00:00-04:00,0.6039291674494989,0.608369767665863,0.6039291674494989,0.608369767665863,191688,0.0,0.0
1977-08-30 00:00:00-04:00,0.6083696628261989,0.6083696628261989,0.5728445772932848,0.5817257761955261,453792,0.0,0.0
1977-08-31 00:00:00-04:00,0.5772849898584581,0.5772849898584581,0.5239972338480943,0.5462005138397217,873354,0.0,0.0
1977-09-01 00:00:00-04:00,0.5462002224807454,0.5639629364013672,0.5462002224807454,0.5639629364013672,352080,0.0,0.0
1977-09-02 00:00:00-04:00,0.5639629364013672,0.5728440862733207,0.5417596268359329,0.5639629364013672,290466,0.0,0.0
1977-09-06 00:00:00-04:00,0.5639632420138236,0.5728443966984872,0.5639632420138236,0.5684038400650024,103668,0.0,0.0
1977-09-07 00:00:00-04:00,0.5684037704068318,0.5728443264961243,0.5639631728998505,0.5728443264961243,189732,0.0,0.0
1977-09-08 00:00:00-04:00,0.5728440862733207,0.5817252775629458,0.559522009415183,0.5639629364013672,216138,0.0,0.0
1977-09-09 00:00:00-04:00,0.5639629811062018,0.5639629811062018,0.5373191152015914,0.5417596697807312,258192,0.0,0.0
1977-09-12 00:00:00-04:00,0.5417599187836458,0.5506411148592375,0.5284378347464019,0.5373193621635437,277752,0.0,0.0
1977-09-13 00:00:00-04:00,0.5373191152015914,0.5417596697807312,0.5328781464457042,0.5417596697807312,98778,0.0,0.0
1977-09-14 00:00:00-04:00,0.5417596697807312,0.5417596697807312,0.5284375918665644,0.5417596697807312,220050,0.0,0.0
1977-09-15 00:00:00-04:00,0.5417601579031784,0.5506413578987122,0.5373195993231237,0.5506413578987122,187776,0.0,0.0
1977-09-16 00:00:00-04:00,0.5506413578987122,0.555081957896479,0.5417601579031784,0.5506413578987122,107580,0.0,0.0
1977-09-19 00:00:00-04:00,0.5506408617743602,0.5506408617743602,0.5373191152015914,0.5417596697807312,37164,0.0,0.0
1977-09-20 00:00:00-04:00,0.5373193621635437,0.5373193621635437,0.532878391366504,0.5373193621635437,183864,0.0,0.0
1977-09-21 00:00:00-04:00,0.5328783332159829,0.5328783332159829,0.5062344579728729,0.5195565819740295,180930,0.0,0.0
1977-09-22 00:00:00-04:00,0.519556589992692,0.5239971876144409,0.4929127143383695,0.5239971876144409,459660,0.0,0.0
1977-09-23 00:00:00-04:00,0.519556589992692,0.5239971876144409,0.5106750634076751,0.5239971876144409,118338,0.0,0.0
1977-09-26 00:00:00-04:00,0.5239971876144409,0.5239971876144409,0.5151159923709432,0.5239971876144409,248412,0.0,0.0
1977-09-27 00:00:00-04:00,0.5195565738171161,0.5195565738171161,0.5106750475086115,0.5151159763336182,130074,0.0,0.0
1977-09-28 00:00:00-04:00,0.5151161055286718,0.5417599870359683,0.510675175589846,0.5328784584999084,390222,0.0,0.0
1977-09-29 00:00:00-04:00,0.5328786265659484,0.5506413578987122,0.5328786265659484,0.5506413578987122,357948,0.0,0.0
1977-09-30 00:00:00-04:00,0.550640818125558,0.5684035320461797,0.550640818125558,0.5639629364013672,462594,0.0,0.0
1977-10-03 00:00:00-04:00,0.5639629811062018,0.5639629811062018,0.5373191152015914,0.5417596697807312,175062,0.0,0.0
1977-10-04 00:00:00-04:00,0.5417598762460812,0.5417598762460812,0.5284377932548523,0.5284377932548523,199512,0.0,0.0
1977-10-05 00:00:00-04:00,0.5284377687841117,0.5284377687841117,0.5151159763336182,0.5151159763336182,165282,0.0,0.0
1977-10-06 00:00:00-04:00,0.5151159923709432,0.5284377852361898,0.5151159923709432,0.5239971876144409,126162,0.0,0.0
1977-10-07 00:00:00-04:00,0.5239971876144409,0.5239971876144409,0.5151159923709432,0.5239971876144409,96822,0.0,0.0
1977-10-10 00:00:00-04:00,0.5239971713006139,0.5239971713006139,0.5151159763336182,0.5151159763336182,42054,0.0,0.0
1977-10-11 00:00:00-04:00,0.5151159844208154,0.5239971795272438,0.5106750555260872,0.5195565819740295,31296,0.0,0.0
1977-10-12 00:00:00-04:00,0.48403109011407053,0.5239970819131752,0.4795904933880837,0.4884716868400574,241566,0.0,0.0
1977-10-13 00:00:00-04:00,0.4884719184497283,0.4884719184497283,0.4795907207867218,0.4840313196182251,190710,0.0,0.0
1977-10-14 00:00:00-04:00,0.4840310749616429,0.506234347820282,0.4707092852007164,0.506234347820282,229830,0.0,0.0
1977-10-17 00:00:00-04:00,0.5062344692397945,0.5062344692397945,0.4884717887077809,0.49735331535339355,126162,0.0,0.0
1977-10-18 00:00:00-04:00,0.49735348247660066,0.5017940402030945,0.4929128833324027,0.5017940402030945,177996,0.0,0.0
1977-10-19 00:00:00-04:00,0.5017940402030945,0.5106752384914904,0.5017940402030945,0.5017940402030945,228852,0.0,0.0
1977-10-20 00:00:00-04:00,0.5017937601292933,0.5106749534606934,0.5017937601292933,0.5106749534606934,76284,0.0,0.0
1977-10-21 00:00:00-04:00,0.5106749534606934,0.5239970747992413,0.5062343567949933,0.5106749534606934,156480,0.0,0.0
1977-10-24 00:00:00-04:00,0.5106749444072575,0.5151158723356749,0.506234347820282,0.506234347820282,86064,0.0,0.0
1977-10-25 00:00:00-04:00,0.5062343567949933,0.5106749534606934,0.5017937601292933,0.5106749534606934,122250,0.0,0.0
1977-10-26 00:00:00-04:00,0.5106750555260872,0.5284377770804579,0.5062344579728729,0.5195565819740295,150612,0.0,0.0
1977-10-27 00:00:00-04:00,0.5195563998729352,0.5550814577711748,0.5195563998729352,0.5417596697807312,540834,0.0,0.0
1977-10-28 00:00:00-04:00,0.5417599870359683,0.559522381424904,0.5284379013203736,0.5328784584999084,165282,0.0,0.0
1977-10-31 00:00:00-05:00,0.5328784584999084,0.5373194298564333,0.5284379013203736,0.5328784584999084,69438,0.0,0.0
1977-11-01 00:00:00-05:00,0.5239971795272438,0.5239971795272438,0.5106750555260872,0.5195565819740295,31296,0.0,0.0
1977-11-02 00:00:00-05:00,0.5106752384914904,0.5106752384914904,0.5017940402030945,0.5017940402030945,39120,0.0,0.0
1977-11-03 00:00:00-05:00,0.5017940402030945,0.5017940402030945,0.4929128833324027,0.5017940402030945,150612,0.0,0.0
1977-11-04 00:00:00-05:00,0.5017940402030945,0.5062346393472924,0.5017940402030945,0.5017940402030945,112470,0.0,0.0
1977-11-07 00:00:00-05:00,0.5062343567949933,0.5151158814678413,0.5062343567949933,0.5106749534606934,233742,0.0,0.0
1977-11-08 00:00:00-05:00,0.5106749534606934,0.5106749534606934,0.5062343567949933,0.5106749534606934,47922,0.0,0.0
1977-11-09 00:00:00-05:00,0.506234347820282,0.506234347820282,0.5017937512333065,0.506234347820282,279708,0.0,0.0
1977-11-10 00:00:00-05:00,0.5062344500251136,0.5151159763336182,0.5062344500251136,0.5151159763336182,312960,0.0,0.0
